SK_ID_CURR,TARGET
171202,0.009806954815247453
171203,0.18283400930156493
171204,0.2249658170908962
171205,0.045952689754146465
171206,0.2538411433228321
171207,0.024215791963774796
171208,0.1708021048693656
171209,0.03280571081962442
171210,0.05267504834397859
171211,0.1202308948342488
171212,0.05635897806268524
171213,0.12573476238182996
171214,0.11959648620309214
171215,0.009464986037107343
171216,0.40469493788576194
171217,0.020429309342193565
171218,0.6135789008809983
171219,0.03749261227343945
171220,0.03327824397343433
171221,0.023229523005673065
171222,0.015141766784643235
171223,0.013850514595366606
171224,0.038344383161613406
171225,0.006612569152407023
171226,0.08566184779211854
171227,0.02001779528809185
171228,0.3148364271038929
171229,0.020870566727122362
171230,0.061297539558015056
171231,0.15393924551696922
171232,0.1898762901599686
171233,0.006152638810489051
171234,0.27122893247931745
171235,0.08371678193887035
171236,0.06527713116265058
171237,0.044732035663747186
171238,0.24591404133806863
171239,0.1654814113792623
171240,0.38514606631720344
171241,0.03665871582914321
171242,0.001344773822268561
171243,0.021200070560618966
171244,0.14879701240674162
171245,0.3381457684612303
171246,0.026195770045171367
171247,0.2663041564772011
171248,0.15907429340545087
171249,0.06390126730862496
171250,0.10563578298019732
171251,0.01016341331120417
171252,0.006384882083258335
171253,0.5060451455225399
171254,0.5678571432159094
171255,0.07994080711182748
171256,0.01668409986032641
171257,0.03311653070842398
171258,0.07149493864687446
171259,0.03537976654847607
171260,0.0039549816876196095
171261,0.012833650729221631
171262,0.014156954060630264
171263,0.04851485425002127
171264,0.0013656239244113472
171265,0.0179785531043114
171266,0.004980773544805978
171267,0.02048610960317592
171268,0.08225357501371482
171269,0.29909162727411487
171270,0.008159263785261231
171271,0.006568351381300564
171272,0.04678801225976277
171273,0.31549253618202605
171274,0.027251459041006114
171275,0.05219165878472021
171276,0.30221270256144794
171277,0.18503263472026454
171278,0.2445863402851819
171279,0.053865343371858825
171280,0.09524901769607869
171281,0.010843836192226262
171282,0.03703214175315303
171283,0.028278611195479
171284,0.20093781358057233
171285,0.06263682863775255
171286,0.0011622563521426104
171287,0.057016727039529355
171288,0.010108489316909762
171289,0.0651180771376236
171290,0.1380737392582287
171291,0.04812633950052762
171292,0.057092783907481896
171293,0.0017828827175476879
171294,0.19294560347088133
171295,0.09657805046671142
171296,0.02647957210374092
171297,0.8429421729809746
171298,0.02373534216237332
171299,0.07593567764731259
171300,0.08359770654168755
171301,0.06138025129709569
171302,0.6259549415765749
171303,0.06470206310530158
171304,0.10875941176409415
171305,0.06529646501954418
171306,0.03755244002027387
171307,0.012130341742141273
171308,0.03082693342547577
171309,0.00468087115134786
171310,0.03072093477852748
171311,0.0990914812350398
171312,0.10774255447290625
171313,0.008419203088188408
171314,0.005568223312236772
171315,0.014394216270240196
171316,0.012597307520840751
171317,0.19096069100218335
171318,0.270370068510829
171319,0.22634997064546802
171320,0.010060066456343166
171321,0.018659741768409403
171322,0.024625198093891968
171323,0.15940445347438278
171324,0.04679172622377068
171325,0.026470801452004658
171326,0.007524600836176093
171327,0.06594029321945091
171328,0.013512626162831215
171329,0.07553807262550603
171330,0.1056414695349124
171331,0.06324138921706428
171332,0.04879433515937172
171333,0.00406465971606464
171334,0.01529323841743859
171335,0.15317893809497735
171336,0.45970819784262495
171337,0.05954494051082645
171338,0.1254113346907663
171339,0.03656645877430043
171340,0.214150349133833
171341,0.005634977190287619
171342,0.07356008056582646
171343,0.013162937353624385
