SK_ID_CURR,TARGET
171202,0.0165413966448092
171203,0.1649464146332167
171204,0.2397757419963081
171205,0.07074561106343318
171206,0.25151933472412213
171207,0.03607241645360986
171208,0.29747326150578524
171209,0.024518576089875375
171210,0.09781853360012956
171211,0.10759665938981898
171212,0.09261271821519701
171213,0.1712783625185079
171214,0.15949484052750584
171215,0.009958171373520097
171216,0.2528722089512825
171217,0.022297007087683757
171218,0.3791556081181822
171219,0.019094512266915373
171220,0.03152198281308731
171221,0.023387642097824235
171222,0.01780337549331258
171223,0.013200346737022747
171224,0.04929030598286611
171225,0.016759029863655874
171226,0.08872472694848241
171227,0.03209239747773071
171228,0.3236897746544579
171229,0.027289420658878807
171230,0.05857523705335411
171231,0.15137435387236292
171232,0.2325128039675074
171233,0.008218594620116504
171234,0.2681366754473558
171235,0.09216260448157751
171236,0.0763260758474701
171237,0.08256102129195644
171238,0.3934073405686359
171239,0.17007287116581388
171240,0.259199033715114
171241,0.011006637794369424
171242,0.0039666283088425555
171243,0.017097180722112602
171244,0.18913513600628576
171245,0.2992378318736528
171246,0.07651611205598798
171247,0.19302606523669025
171248,0.2975385765460881
171249,0.04040560374474574
171250,0.06332067713554644
171251,0.025257462844985902
171252,0.007921794032193957
171253,0.405697497259155
171254,0.3716957878367734
171255,0.09685930684673193
171256,0.031182594616784076
171257,0.033425630652612434
171258,0.09209819254404311
171259,0.057436386112759405
171260,0.0056790870932974585
171261,0.014981284846965917
171262,0.035878196578573024
171263,0.03863606463257662
171264,0.007896751920886224
171265,0.021355960197124692
171266,0.00927380040130153
171267,0.029341697376675777
171268,0.06361208751151914
171269,0.19368482972272424
171270,0.02396290227069519
171271,0.020636012569249688
171272,0.04655910284146057
171273,0.2611573437506007
171274,0.039256732955239564
171275,0.03788243756225338
171276,0.24392586622207388
171277,0.1706935090876979
171278,0.17188507191773755
171279,0.04142393407851234
171280,0.13347806899189738
171281,0.03951022375158752
171282,0.05541105374753347
171283,0.020893657975970068
171284,0.1549074583207137
171285,0.08298573976535646
171286,0.0042537346055278565
171287,0.10685599130882599
171288,0.039406966531075165
171289,0.017921395293877696
171290,0.16106889924462642
171291,0.05815793324076772
171292,0.059934368889934
171293,0.004518702574363875
171294,0.14774259071434803
171295,0.11045067144587238
171296,0.06386954397601345
171297,0.5987865069068423
171298,0.03352861411963955
171299,0.08394833806744026
171300,0.10116892574035656
171301,0.07421842780660612
171302,0.6205721337670963
171303,0.09787389362713632
171304,0.07702710758131927
171305,0.03537754066394641
171306,0.04017353298884847
171307,0.06408404567139957
171308,0.023790083736137443
171309,0.007175495503274261
171310,0.022075566459741746
171311,0.07911709057649148
171312,0.05535790571121185
171313,0.020448407513636326
171314,0.012303032516015347
171315,0.052243798003726034
171316,0.0522394088465703
171317,0.2217333323088191
171318,0.24790990053508413
171319,0.1531899526998177
171320,0.028935573550693473
171321,0.023244943070222953
171322,0.038917802796688834
171323,0.08879834497613427
171324,0.09671841024424653
171325,0.09574697209331033
171326,0.02182222760178819
171327,0.09926998138150274
171328,0.019135655960900673
171329,0.05502540846396122
171330,0.08521917628121972
171331,0.036272185354627576
171332,0.012033954560998261
171333,0.014227711245408245
171334,0.025329898183519186
171335,0.2516002984457155
171336,0.2375397401025434
171337,0.079011748606559
171338,0.06735357544575206
171339,0.05129109319835067
171340,0.3924587404915623
171341,0.024073089101389982
171342,0.058556235196163174
171343,0.021263200706494734
171344,0.06737005519278152
171345,0.02051387662299203
171346,0.15106836964652565
171347,0.01400734032807617
171348,0.1072042574498034
171349,0.12175297335035719
171350,0.05168735995022333
171351,0.1340328048605667
171352,0.10873643833307599
171353,0.06661496213930648
171354,0.006812428771200802
171355,0.011464439875072202
171356,0.3509093967291905
171357,0.03695712370007725
171358,0.03373003072658708
171359,0.27063577601525424
171360,0.08804613692469239
171361,0.011850472531961876
171362,0.02294454190135145
171363,0.25457257040349285
171364,0.0401863974251047
171365,0.1365202335261134
171366,0.11512376361391347
171367,0.1631326237295669
171368,0.032031896179556596
171369,0.08056985163936983
171370,0.09754856820117852
171371,0.1787067304116318
171372,0.23558237577160007
171373,0.20313417607951859
171374,0.01204654378177077
171375,0.04245505489888698
171376,0.004418612821951687
171377,0.05567189099262996
171378,0.020475180134232943
171379,0.06302948930134464
171380,0.2436959765385937
171381,0.20053340119333016
171382,0.006748179841963061
171383,0.005984238088105848
171384,0.017730621495895514
171385,0.04472733285647886
171386,0.08722042092782861
171387,0.07055713901081538
171388,0.02342142858011612
171389,0.04015251908121507
171390,0.007674683390750094
171391,0.015179249769131537
171392,0.02564571351467405
171393,0.1817334939227855
171394,0.04550044787335856
171395,0.172307119090872
171396,0.015205660551277252
171397,0.11254686878436139
171398,0.06200320781718881
171399,0.22771524922995856
171400,0.011834692797249611
171401,0.03180332728055069
171402,0.017622613564545427
171403,0.06088536182914913
171404,0.03175855972396422
171405,0.024241984499856716
171406,0.030182060899652807
171407,0.08293678502633638
171408,0.010039103539412666
171409,0.11155668333346828
171410,0.4186643097115868
171411,0.056036422164669725
171412,0.039483167834561135
171413,0.04815853156125871
171414,0.0690369243369629
